Date,Open,High,Low,Close,Adj Close,Volume
1994-07-25,3735.000000,3770.000000,3714.959961,3764.500000,3764.500000,111590000
1994-08-01,3764.500000,3811.439941,3742.159912,3747.020020,3747.020020,122840000
1994-08-08,3747.020020,3777.449951,3736.330078,3768.709961,3768.709961,118180000
1994-08-15,3768.699951,3795.250000,3740.540039,3755.110107,3755.110107,148250000
1994-08-22,3755.100098,3893.669922,3737.629883,3881.050049,3881.050049,143680000
1994-08-29,3881.399902,3939.320068,3880.399902,3885.580078,3885.580078,141560000
1994-09-05,3885.600098,3911.149902,3858.330078,3874.810059,3874.810059,101570000
1994-09-12,3874.800049,3992.639893,3859.000000,3933.350098,3933.350098,158390000
1994-09-19,3933.399902,3953.199951,3820.310059,3831.750000,3831.750000,152810000
1994-09-26,3831.800049,3890.959961,3826.360107,3843.189941,3843.189941,129340000
1994-10-03,3843.199951,3858.330078,3747.969971,3797.429932,3797.429932,146420000
1994-10-10,3798.100098,3927.629883,3798.100098,3910.469971,3910.469971,126310000
1994-10-17,3910.500000,3949.840088,3883.899902,3891.300049,3891.300049,161040000
1994-10-24,3891.300049,3931.669922,3832.419922,3930.659912,3930.659912,170560000
1994-10-31,3930.699951,3937.050049,3807.520020,3807.520020,3807.520020,155160000
1994-11-07,3807.500000,3868.800049,3795.409912,3801.469971,3801.469971,138890000
1994-11-14,3801.500000,3856.310059,3784.979980,3815.260010,3815.260010,157560000
1994-11-21,3815.300049,3833.429932,3638.629883,3708.270020,3708.270020,117080000
1994-11-28,3708.300049,3763.110107,3690.439941,3745.620117,3745.620117,125840000
1994-12-05,3745.600098,3762.780029,3655.110107,3691.110107,3691.110107,138180000
1994-12-12,3691.100098,3807.189941,3682.030029,3807.189941,3807.189941,166110000
1994-12-19,3806.850098,3846.889893,3767.149902,3833.429932,3833.429932,122870000
1994-12-26,3833.800049,3866.399902,3826.030029,3834.439941,3834.439941,67110000
1995-01-02,3834.399902,3887.260010,3827.709961,3867.409912,3867.409912,107710000
1995-01-09,3867.399902,3910.139893,3840.159912,3908.459961,3908.459961,131490000
1995-01-16,3908.500000,3936.719971,3847.219971,3869.429932,3869.429932,135330000
1995-01-23,3869.399902,3891.300049,3838.479980,3857.989990,3857.989990,167810000
1995-01-30,3858.000000,3944.459961,3817.260010,3928.639893,3928.639893,179850000
1995-02-06,3928.600098,3953.540039,3920.570068,3939.070068,3939.070068,133050000
1995-02-13,3939.100098,3997.949951,3935.030029,3953.540039,3953.540039,164550000
1995-02-20,3953.500000,4020.489990,3952.530029,4011.739990,4011.739990,123800000
1995-02-27,4011.699951,4021.229980,3959.179932,3989.610107,3989.610107,140600000
1995-03-06,3989.600098,4048.399902,3945.689941,4035.610107,4035.610107,146030000
1995-03-13,4035.600098,4080.219971,4019.699951,4073.649902,4073.649902,165660000
1995-03-20,4073.699951,4139.359863,4060.510010,4138.669922,4138.669922,145990000
1995-03-27,4138.700195,4198.839844,4111.689941,4157.689941,4157.689941,152520000
1995-04-03,4157.700195,4224.089844,4155.959961,4192.620117,4192.620117,137360000
1995-04-10,4192.600098,4221.319824,4180.859863,4208.180176,4208.180176,97440000
1995-04-17,4208.200195,4270.430176,4156.649902,4270.089844,4270.089844,166090000
1995-04-24,4270.100098,4328.529785,4255.910156,4321.270020,4321.270020,146680000
1995-05-01,4321.299805,4410.500000,4301.560059,4343.399902,4343.399902,160620000
1995-05-08,4343.399902,4435.049805,4335.100098,4430.560059,4430.560059,165300000
1995-05-15,4430.600098,4446.120117,4311.240234,4341.330078,4341.330078,168140000
1995-05-22,4341.330078,4458.569824,4341.330078,4369.000000,4369.000000,144670000
1995-05-29,4377.000000,4488.660156,4352.399902,4444.390137,4444.390137,115280000
1995-06-05,4444.399902,4493.839844,4406.689941,4423.990234,4423.990234,148130000
1995-06-12,4424.000000,4517.020020,4423.990234,4510.790039,4510.790039,156040000
1995-06-19,4510.799805,4589.640137,4509.060059,4585.839844,4585.839844,142890000
1995-06-26,4585.799805,4593.100098,4521.859863,4556.100098,4556.100098,130390000
1995-07-03,4556.100098,4704.810059,4551.250000,4702.729980,4702.729980,124260000
1995-07-10,4702.700195,4735.580078,4670.569824,4708.819824,4708.819824,153110000
1995-07-17,4708.799805,4747.209961,4552.089844,4641.549805,4641.549805,197380000
1995-07-24,4641.500000,4741.919922,4640.490234,4715.509766,4715.509766,161580000
1995-07-31,4715.500000,4754.959961,4649.299805,4683.459961,4683.459961,154770000
1995-08-07,4683.500000,4702.830078,4597.169922,4618.299805,4618.299805,113920000
1995-08-14,4615.799805,4661.270020,4606.680176,4617.600098,4617.600098,149600000
1995-08-21,4628.200195,4656.339844,4573.220215,4601.399902,4601.399902,142280000
1995-08-28,4611.600098,4648.950195,4570.850098,4647.540039,4647.540039,112730000
1995-09-04,4660.200195,4701.419922,4645.779785,4700.720215,4700.720215,106170000
1995-09-11,4703.500000,4815.180176,4698.959961,4797.569824,4797.569824,198930000
1995-09-18,4795.600098,4796.310059,4728.390137,4764.149902,4764.149902,196760000
1995-09-25,4766.299805,4816.540039,4692.979980,4789.080078,4789.080078,184310000
1995-10-02,4789.799805,4789.799805,4716.100098,4769.209961,4769.209961,152810000
1995-10-09,4767.000000,4816.899902,4659.740234,4793.779785,4793.779785,160900000
1995-10-16,4794.100098,4815.819824,4722.819824,4794.859863,4794.859863,157060000
1995-10-23,4795.200195,4800.279785,4667.689941,4741.750000,4741.750000,161310000
1995-10-30,4742.839844,4825.930176,4742.839844,4825.569824,4825.569824,134840000
1995-11-06,4825.600098,4888.709961,4788.720215,4870.370117,4870.370117,128400000
1995-11-13,4867.799805,4996.810059,4847.609863,4989.950195,4989.950195,168500000
1995-11-20,4990.299805,5067.620117,4976.220215,5048.839844,5048.839844,104550000
1995-11-27,5048.839844,5118.930176,5032.939941,5087.129883,5087.129883,144620000
1995-12-04,5086.399902,5209.250000,5074.129883,5156.859863,5156.859863,170560000
1995-12-11,5156.100098,5235.620117,5145.660156,5176.729980,5176.729980,157640000
1995-12-18,5174.200195,5176.370117,5051.729980,5097.970215,5097.970215,167470000
1995-12-25,5098.000000,5126.509766,5087.859863,5117.120117,5117.120117,77040000
1996-01-01,5115.700195,5227.310059,5098.330078,5181.430176,5181.430176,172210000
1996-01-08,5181.100098,5213.580078,5014.520020,5061.120117,5061.120117,161990000
1996-01-15,5060.399902,5194.069824,5018.850098,5184.680176,5184.680176,210010000
1996-01-22,5184.000000,5276.439941,5175.649902,5271.750000,5271.750000,189180000
1996-01-29,5271.399902,5410.839844,5271.390137,5373.990234,5373.990234,189240000
1996-02-05,5373.299805,5584.970215,5348.339844,5541.620117,5541.620117,203040000
1996-02-12,5541.299805,5627.959961,5499.350098,5503.319824,5503.319824,193260000
1996-02-19,5502.200195,5659.399902,5433.240234,5630.490234,5630.490234,155390000
1996-02-26,5629.100098,5629.770020,5436.129883,5536.560059,5536.560059,187200000
1996-03-04,5535.120117,5666.979980,5424.200195,5470.450195,5470.450195,178030000
1996-03-11,5470.799805,5629.770020,5444.080078,5584.970215,5584.970215,243570000
1996-03-18,5585.700195,5709.970215,5585.700195,5636.640137,5636.640137,207350000
1996-03-25,5638.399902,5680.709961,5576.660156,5587.140137,5587.140137,160760000
1996-04-01,5588.600098,5697.689941,5587.500000,5682.879883,5682.879883,125630000
1996-04-08,5679.990234,5679.990234,5415.529785,5532.589844,5532.589844,219540000
1996-04-15,5535.799805,5627.959961,5518.859863,5535.479980,5535.479980,187270000
1996-04-22,5536.200195,5599.060059,5508.379883,5567.990234,5567.990234,168620000
1996-04-29,5567.600098,5594.700195,5458.160156,5478.029785,5478.029785,167180000
1996-05-06,5479.500000,5533.669922,5342.200195,5518.140137,5518.140137,174860000
1996-05-13,5516.500000,5698.580078,5516.470215,5687.500000,5687.500000,199270000
1996-05-20,5688.200195,5796.100098,5671.990234,5762.859863,5762.859863,189390000
1996-05-27,5762.100098,5783.910156,5636.899902,5643.180176,5643.180176,126670000
1996-06-03,5643.899902,5723.330078,5580.379883,5697.109863,5697.109863,159580000
1996-06-10,5697.100098,5728.870117,5630.990234,5649.450195,5649.450195,144770000
1996-06-17,5650.200195,5705.229980,5622.859863,5705.229980,5705.229980,177940000
1996-06-24,5704.500000,5742.540039,5646.500000,5654.629883,5654.629883,165500000
1996-07-01,5654.600098,5733.310059,5581.490234,5588.140137,5588.140137,104690000
1996-07-08,5586.299805,5604.390137,5469.930176,5510.560059,5510.560059,175100000
1996-07-15,5509.799805,5509.830078,5182.319824,5426.819824,5426.819824,237550000
1996-07-22,5426.500000,5474.540039,5270.350098,5473.060059,5473.060059,180470000
1996-07-29,5473.100098,5679.830078,5421.640137,5679.830078,5679.830078,155220000
1996-08-05,5680.200195,5729.029785,5648.020020,5681.310059,5681.310059,130630000
1996-08-12,5681.299805,5706.100098,5630.270020,5689.450195,5689.450195,162890000
1996-08-19,5689.799805,5739.020020,5672.799805,5722.740234,5722.740234,136040000
1996-08-26,5723.500000,5733.470215,5588.470215,5616.209961,5616.209961,115080000
1996-09-02,5611.799805,5681.310059,5561.459961,5659.859863,5659.859863,108030000
1996-09-09,5660.229980,5855.169922,5660.229980,5838.520020,5838.520020,151570000
1996-09-16,5837.799805,5905.470215,5837.410156,5888.459961,5888.459961,187000000
1996-09-23,5887.700195,5929.890137,5835.189941,5872.919922,5872.919922,174880000
1996-09-30,5873.299805,5995.470215,5861.669922,5992.859863,5992.859863,165740000
1996-10-07,5992.899902,6010.370117,5904.899902,5969.379883,5969.379883,155000000
1996-10-14,5970.120117,6095.350098,5969.379883,6094.229980,6094.229980,174090000
1996-10-21,6093.899902,6133.729980,5981.680176,6007.020020,6007.020020,169450000
1996-10-28,6007.000000,6057.700195,5959.689941,6021.930176,6021.930176,166850000
1996-11-04,6023.399902,6222.810059,6011.490234,6219.819824,6219.819824,196120000
1996-11-11,6220.600098,6377.850098,6220.569824,6348.029785,6348.029785,208410000
1996-11-18,6348.799805,6471.759766,6324.180176,6471.759766,6471.759766,173680000
1996-11-25,6471.799805,6589.529785,6464.310059,6521.700195,6521.700195,126320000
1996-12-02,6520.600098,6554.500000,6291.750000,6381.939941,6381.939941,200070000
1996-12-09,6383.439941,6512.390137,6251.049805,6304.870117,6304.870117,203200000
1996-12-16,6305.299805,6548.990234,6236.049805,6484.399902,6484.399902,239220000
1996-12-23,6481.700195,6576.279785,6450.189941,6560.910156,6560.910156,80300000
1996-12-30,6561.299805,6587.049805,6352.830078,6544.089844,6544.089844,155290000
1997-01-06,6546.000000,6708.029785,6512.529785,6703.790039,6703.790039,230220000
1997-01-13,6706.100098,6835.790039,6669.540039,6833.100098,6833.100098,209710000
1997-01-20,6836.200195,6906.600098,6662.229980,6696.479980,6696.479980,247190000
1997-01-27,6696.500000,6873.890137,6622.979980,6813.089844,6813.089844,219900000
1997-02-03,6810.799805,6875.430176,6710.720215,6855.799805,6855.799805,210280000
1997-02-10,6856.200195,7040.910156,6783.459961,6988.959961,6988.959961,204700000
1997-02-17,6994.000000,7073.620117,6905.830078,6931.620117,6931.620117,146850000
1997-02-24,6931.600098,7046.680176,6868.120117,6877.740234,6877.740234,204070000
1997-03-03,6874.299805,7018.589844,6828.100098,7000.890137,7000.890137,250230000
1997-03-10,7001.700195,7112.100098,6874.660156,6935.459961,6935.459961,188980000
1997-03-17,6934.299805,6970.589844,6790.060059,6804.790039,6804.790039,264180000
1997-03-24,6805.200195,6952.459961,6663.919922,6740.589844,6740.589844,195550000
1997-03-31,6739.799805,6739.830078,6404.839844,6526.100098,6526.100098,271410000
1997-04-07,6528.700195,6639.000000,6387.000000,6391.700195,6391.700195,214980000
1997-04-14,6392.100098,6713.589844,6356.779785,6703.350098,6703.350098,263980000
1997-04-21,6705.200195,6890.589844,6616.859863,6738.899902,6738.899902,248970000
1997-04-28,6736.500000,7077.620117,6701.149902,7071.200195,7071.200195,249410000
1997-05-05,7070.000000,7269.470215,7056.350098,7169.500000,7169.500000,277380000
1997-05-12,7169.120117,7351.680176,7169.120117,7194.700195,7194.700195,266480000
1997-05-19,7194.299805,7362.799805,7152.640137,7345.899902,7345.899902,227680000
1997-05-26,7342.200195,7394.950195,7241.759766,7331.000000,7331.000000,188530000
1997-06-02,7331.000000,7445.220215,7253.779785,7435.799805,7435.799805,220950000
1997-06-09,7442.399902,7799.680176,7437.979980,7782.000000,7782.000000,284900000
1997-06-16,7781.100098,7834.060059,7697.899902,7796.500000,7796.500000,278390000
1997-06-23,7797.870117,7812.120117,7594.080078,7687.700195,7687.700195,253510000
1997-06-30,7688.600098,7896.259766,7612.169922,7895.799805,7895.799805,194690000
1997-07-07,7896.500000,7991.259766,7794.930176,7921.799805,7921.799805,272710000
1997-07-14,7920.399902,8069.770020,7860.040039,7890.500000,7890.500000,335790000
1997-07-21,7890.899902,8157.109863,7840.060059,8113.399902,8113.399902,307270000
1997-07-28,8113.399902,8282.769531,8092.069824,8194.000000,8194.000000,257580000
1997-08-04,8191.000000,8299.490234,7876.399902,8031.200195,8031.200195,258270000
1997-08-11,8030.799805,8095.560059,7694.660156,7694.700195,7694.700195,307380000
1997-08-18,7701.600098,8023.089844,7618.470215,7887.899902,7887.899902,275220000
1997-08-25,7888.799805,7944.120117,7606.859863,7622.399902,7622.399902,228550000
1997-09-01,7631.700195,7944.350098,7624.049805,7822.399902,7822.399902,213530000
1997-09-08,7821.709961,7899.060059,7580.850098,7743.000000,7743.000000,280840000
1997-09-15,7743.399902,8020.899902,7718.120117,7917.299805,7917.299805,333240000
1997-09-22,7918.700195,8035.629883,7840.399902,7922.200195,7922.200195,287030000
1997-09-29,7922.200195,8144.419922,7893.450195,8038.600098,8038.600098,277280000
1997-10-06,8039.600098,8184.700195,8002.729980,8045.200195,8045.200195,250460000
1997-10-13,8042.799805,8114.709961,7755.680176,7847.000000,7847.000000,281190000
1997-10-20,7847.500000,8064.609863,7695.509766,7715.399902,7715.399902,397690000
1997-10-27,7714.399902,7714.419922,6971.069824,7442.100098,7442.100098,496320000
1997-11-03,7445.799805,7765.750000,7443.069824,7581.299805,7581.299805,301000000
1997-11-10,7581.600098,7656.220215,7349.990234,7572.500000,7572.500000,290630000
1997-11-17,7582.799805,7881.069824,7575.669922,7881.069824,7881.069824,300380000
1997-11-24,7876.600098,7881.069824,7739.569824,7823.100098,7823.100098,176280000
1997-12-01,7825.120117,8166.290039,7825.120117,8149.100098,8149.100098,302140000
1997-12-08,8148.899902,8158.080078,7784.330078,7838.299805,7838.299805,279640000
1997-12-15,7838.299805,8034.000000,7576.930176,7756.299805,7756.299805,329230000
1997-12-22,7758.500000,7844.720215,7659.140137,7679.299805,7679.299805,129520000
1997-12-29,7679.299805,7965.040039,7677.299805,7965.000000,7965.000000,162560000
1998-01-05,7967.000000,8035.540039,7527.359863,7580.399902,7580.399902,338770000
1998-01-12,7575.200195,7803.120117,7443.410156,7753.500000,7753.500000,338520000
1998-01-19,7753.799805,7874.870117,7642.700195,7700.700195,7700.700195,273150000
1998-01-26,7701.729980,8015.120117,7690.770020,7906.500000,7906.500000,326790000
1998-02-02,7909.990234,8211.910156,7909.990234,8189.490234,8189.490234,289520000
1998-02-09,8191.490234,8390.269531,8141.910156,8370.099609,8370.099609,264800000
1998-02-16,8368.599609,8451.809570,8318.530273,8413.940430,8413.940430,223750000
1998-02-23,8413.940430,8566.889648,8345.440430,8545.719727,8545.719727,253410000
1998-03-02,8544.469727,8585.080078,8405.719727,8569.389648,8569.389648,277470000
1998-03-09,8570.629883,8698.419922,8541.240234,8602.519531,8602.519531,256990000
1998-03-16,8603.509766,8913.410156,8602.019531,8906.429688,8906.429688,283750000
1998-03-23,8899.709961,8959.240234,8771.910156,8796.080078,8796.080078,267870000
1998-03-30,8795.080078,9030.490234,8748.740234,8983.410156,8983.410156,325490000
1998-04-06,8983.410156,9094.509766,8861.839844,8994.860352,8994.860352,279450000
1998-04-13,8997.110352,9167.500000,8925.610352,9167.500000,9167.500000,319350000
1998-04-20,9166.750000,9213.330078,9020.030273,9064.620117,9064.620117,317340000
1998-04-27,9058.139648,9147.820313,8840.669922,9147.070313,9147.070313,302230000
1998-05-04,9145.330078,9261.910156,8965.219727,9055.150391,9055.150391,242970000
1998-05-11,9055.509766,9225.540039,9055.400391,9096.000000,9096.000000,311000000
1998-05-18,9092.969727,9202.370117,8999.849609,9114.440430,9114.440430,263630000
1998-05-25,9114.440430,9168.740234,8788.099609,8899.950195,8899.950195,207540000
1998-06-01,8900.950195,9039.459961,8749.740234,9037.709961,9037.709961,260480000
1998-06-08,9039.950195,9104.719727,8684.219727,8834.940430,8834.940430,276980000
1998-06-15,8831.950195,8892.480469,8569.879883,8712.870117,8712.870117,343700000
1998-06-22,8711.740234,9025.009766,8684.219727,8944.540039,8944.540039,294880000
1998-06-29,8945.540039,9052.660156,8929.599609,9025.259766,9025.259766,228380000
1998-07-06,9023.059570,9184.440430,9000.589844,9105.740234,9105.740234,298380000
1998-07-13,9107.030273,9354.709961,9073.299805,9337.969727,9337.969727,314460000
1998-07-20,9340.549805,9367.839844,8863.209961,8937.360352,8937.360352,317920000
1998-07-27,8937.360352,9041.370117,8816.089844,8883.290039,8883.290039,366060000
1998-08-03,8883.290039,8886.120117,8361.919922,8598.019531,8598.019531,419280000
1998-08-10,8596.730469,8635.349609,8316.870117,8425.000000,8425.000000,376650000
1998-08-17,8419.959961,8753.780273,8328.200195,8533.650391,8533.650391,333690000
1998-08-24,8533.650391,8689.419922,8011.520020,8051.680176,8051.680176,394150000
1998-08-31,8052.450195,8095.450195,7400.299805,7640.250000,7640.250000,565970000
1998-09-07,7645.140137,8033.140137,7518.990234,7795.500000,7795.500000,378600000
1998-09-14,7796.529785,8102.919922,7796.529785,7895.660156,7895.660156,421980000
1998-09-21,7889.330078,8182.470215,7711.049805,8028.770020,8028.770020,405160000
1998-09-28,8026.169922,8160.330078,7530.310059,7784.689941,7784.689941,446980000
1998-10-05,7787.009766,7917.279785,7467.490234,7899.520020,7899.520020,535580000
1998-10-12,7900.549805,8429.379883,7878.149902,8416.759766,8416.759766,460110000
1998-10-19,8415.480469,8652.860352,8388.959961,8452.290039,8452.290039,389940000
1998-10-26,8448.950195,8659.809570,8328.709961,8592.099609,8592.099609,327040000
1998-11-02,8595.700195,8990.910156,8595.700195,8975.459961,8975.459961,388950000
1998-11-09,8971.969727,8985.500000,8792.660156,8919.589844,8919.589844,320030000
1998-11-16,8921.139648,9161.349609,8920.879883,9159.549805,9159.549805,355400000
1998-11-23,9159.549805,9380.200195,9159.290039,9333.080078,9333.080078,252430000
1998-11-30,9333.080078,9333.080078,8871.450195,9016.139648,9016.139648,400370000
1998-12-07,9017.169922,9088.750000,8730.099609,8821.759766,8821.759766,379710000
1998-12-14,8820.730469,8928.599609,8676.030273,8903.629883,8903.629883,386070000
1998-12-21,8902.969727,9245.540039,8898.740234,9217.990234,9217.990234,214880000
1998-12-28,9220.570313,9334.879883,9181.429688,9181.429688,9181.429688,198710000
1999-01-04,9184.009766,9647.959961,9122.469727,9643.320313,9643.320313,464150000
1999-01-11,9643.320313,9643.320313,9087.719727,9340.549805,9340.549805,473410000
1999-01-18,9343.120117,9480.089844,9088.490234,9120.669922,9120.669922,373560000
1999-01-25,9120.669922,9385.860352,9063.259766,9358.830078,9358.830078,435370000
1999-02-01,9359.599609,9430.660156,9198.169922,9304.240234,9304.240234,426770000
1999-02-08,9301.589844,9389.980469,9099.040039,9274.889648,9274.889648,398320000
1999-02-15,9277.309570,9395.669922,9179.209961,9339.950195,9339.950195,308500000
1999-02-22,9339.950195,9611.330078,9233.320313,9306.580078,9306.580078,411630000
1999-03-01,9307.389648,9738.790039,9211.230469,9736.080078,9736.080078,467250000
1999-03-08,9737.190430,9958.769531,9669.889648,9876.349609,9876.349609,460830000
1999-03-15,9876.080078,10085.309570,9845.830078,9903.549805,9903.549805,441820000
1999-03-22,9902.280273,9934.629883,9625.209961,9822.240234,9822.240234,368390000
1999-03-29,9821.610352,10040.360352,9765.629883,9832.509766,9832.509766,323060000
1999-04-05,9836.120117,10212.129883,9836.120117,10173.839844,10173.839844,412650000
1999-04-12,10174.110352,10526.540039,10096.690430,10493.889648,10493.889648,530740000
1999-04-19,10493.889648,10765.740234,10333.150391,10689.669922,10689.669922,568350000
1999-04-26,10689.669922,10961.709961,10649.860352,10789.040039,10789.040039,516450000
1999-05-03,10789.040039,11035.309570,10756.110352,11031.589844,11031.589844,521370000
1999-05-10,11029.139648,11130.669922,10812.809570,10913.320313,10913.320313,455210000
1999-05-17,10910.570313,10946.080078,10740.799805,10829.280273,10829.280273,415840000
1999-05-24,10829.870117,10856.419922,10434.259766,10559.740234,10559.740234,450200000
1999-05-31,10561.009766,10799.839844,10409.139648,10799.839844,10799.839844,322700000
1999-06-07,10799.200195,10917.299805,10430.669922,10490.509766,10490.509766,405370000
1999-06-14,10490.830078,10888.490234,10486.709961,10855.559570,10855.559570,407970000
1999-06-21,10854.750000,10880.250000,10471.200195,10552.559570,10552.559570,351540000
1999-06-28,10555.879883,11139.559570,10555.879883,11139.240234,11139.240234,445900000
1999-07-05,11137.469727,11236.759766,11080.349609,11193.700195,11193.700195,345660000
1999-07-12,11193.379883,11230.740234,11085.099609,11209.839844,11209.839844,391870000
1999-07-19,11209.839844,11252.269531,10861.889648,10910.959961,10910.959961,402590000
1999-07-26,10907.799805,11031.280273,10647.860352,10655.150391,10655.150391,365580000
1999-08-02,10654.830078,10829.910156,10566.179688,10714.030273,10714.030273,443110000
1999-08-09,10714.030273,10981.889648,10549.080078,10973.650391,10973.650391,414550000
1999-08-16,10980.110352,11117.080078,10873.290039,11100.610352,11100.610352,426020000
1999-08-23,11099.660156,11365.929688,11077.820313,11090.169922,11090.169922,403230000
1999-08-30,11087.690430,11123.089844,10732.709961,11078.450195,11078.450195,408450000
1999-09-06,11079.080078,11142.410156,10967.000000,11028.429688,11028.429688,315370000
1999-09-13,11027.400391,11042.360352,10626.650391,10803.629883,10803.629883,400100000
1999-09-20,10801.870117,10845.740234,10187.200195,10279.330078,10279.330078,429100000
1999-09-27,10279.330078,10402.809570,10081.129883,10273.000000,10273.000000,479630000
1999-10-04,10274.580078,10655.780273,10274.269531,10649.759766,10649.759766,503270000
1999-10-11,10649.759766,10719.099609,9998.179688,10019.709961,10019.709961,366080000
1999-10-18,10018.450195,10520.900391,9976.019531,10470.250000,10470.250000,618680000
1999-10-25,10468.980469,10790.019531,10273.950195,10729.860352,10729.860352,605110000
1999-11-01,10730.780273,10842.719727,10563.190430,10704.480469,10704.480469,814770000
1999-11-08,10668.419922,10776.049805,10536.269531,10769.320313,10769.320313,818690000
1999-11-15,10764.730469,11054.349609,10712.129883,11003.889648,11003.889648,773530000
1999-11-22,11008.780273,11112.769531,10949.150391,10988.910156,10988.910156,538180000
1999-11-29,10985.730469,11341.230469,10859.650391,11286.179688,11286.179688,751890000
1999-12-06,11286.790039,11297.799805,11054.660156,11224.700195,11224.700195,800700000
1999-12-13,11217.459961,11383.740234,11124.389648,11257.429688,11257.429688,1049530000
1999-12-20,11254.500000,11443.070313,11098.009766,11405.759766,11405.759766,485590000
1999-12-27,11410.650391,11568.769531,11380.599609,11497.120117,11497.120117,384160000
2000-01-03,11501.849609,11528.139648,10938.669922,11522.559570,11522.559570,912810000
2000-01-10,11532.480469,11750.280273,11502.700195,11722.980469,11722.980469,981280000
2000-01-17,11719.190430,11720.120117,11232.480469,11251.709961,11251.709961,790380000
2000-01-24,11251.940430,11366.500000,10735.769531,10738.870117,10738.870117,978180000
2000-01-31,10735.769531,11118.929688,10701.639648,10963.799805,10963.799805,884380000
2000-02-07,10965.969727,11023.059570,10356.959961,10425.209961,10425.209961,833030000
2000-02-14,10431.650391,10763.070313,10199.980469,10219.519531,10219.519531,918600000
2000-02-21,10219.830078,10338.349609,9836.059570,9862.120117,9862.120117,812400000
2000-02-28,9854.660156,10443.519531,9842.570313,10367.200195,10367.200195,1038340000
2000-03-06,10358.959961,10383.950195,9731.809570,9928.820313,9928.820313,1058880000
2000-03-13,9911.219727,10763.379883,9735.540039,10595.230469,10595.230469,1078830000
2000-03-20,10594.750000,11234.650391,10586.990234,11112.719727,11112.719727,1027360000
2000-03-27,11093.250000,11170.820313,10910.750000,10921.919922,10921.919922,955810000
2000-04-03,10863.280273,11418.240234,10717.780273,11111.480469,11111.480469,1106860000
2000-04-10,11114.889648,11425.450195,10201.530273,10305.769531,10305.769531,1023800000
2000-04-17,10303.290039,10845.290039,10232.549805,10844.049805,10844.049805,818150000
2000-04-24,10822.330078,11141.879883,10695.440430,10733.910156,10733.910156,1100940000
2000-05-01,10749.419922,10926.259766,10375.809570,10577.860352,10577.860352,890320000
2000-05-08,10571.309570,10684.849609,10292.099609,10609.370117,10609.370117,859960000
2000-05-15,10606.969727,10971.240234,10570.650391,10626.849609,10626.849609,856790000
2000-05-22,10624.790039,10664.540039,10258.809570,10299.240234,10299.240234,881580000
2000-05-29,10302.309570,10846.080078,10302.309570,10794.759766,10794.759766,713220000
2000-06-05,10793.110352,10863.000000,10588.290039,10614.059570,10614.059570,787950000
2000-06-12,10615.120117,10763.700195,10449.299805,10449.299805,10449.299805,867580000
2000-06-19,10448.400391,10597.440430,10335.459961,10404.750000,10404.750000,884540000
2000-06-26,10403.690430,10620.419922,10336.160156,10447.889648,10447.889648,898630000
2000-07-03,10450.360352,10658.250000,10393.089844,10635.980469,10635.980469,535120000
2000-07-10,10627.139648,10834.320313,10604.860352,10812.750000,10812.750000,787030000
2000-07-17,10812.400391,10874.629883,10685.480469,10733.559570,10733.559570,896630000
2000-07-24,10731.440430,10778.110352,10464.500000,10511.169922,10511.169922,854280000
2000-07-31,10514.290039,10769.950195,10497.799805,10767.750000,10767.750000,802970000
2000-08-07,10773.980469,11067.730469,10736.980469,11027.799805,11027.799805,835650000
2000-08-14,11027.070313,11177.610352,10961.139648,11046.480469,11046.480469,800460000
2000-08-21,11058.849609,11210.940430,11027.070313,11192.629883,11192.629883,711650000
2000-08-28,11194.480469,11319.059570,11096.349609,11238.780273,11238.780273,770960000
2000-09-04,11221.759766,11401.190430,11184.769531,11220.650391,11220.650391,803100000
2000-09-11,11219.540039,11286.129883,10916.919922,10927.000000,10927.000000,1058440000
2000-09-18,10926.419922,10935.580078,10567.320313,10847.370117,10847.370117,1330350000
2000-09-25,10847.370117,10897.309570,10579.519531,10650.919922,10650.919922,1322900000
2000-10-02,10659.059570,10857.730469,10518.849609,10596.540039,10596.540039,1194330000
2000-10-09,10596.910156,10641.309570,10014.240234,10192.179688,10192.179688,1371900000
2000-10-16,10184.780273,10293.919922,9654.639648,10226.589844,10226.589844,1559230000
2000-10-23,10230.290039,10590.620117,10216.230469,10590.620117,10590.620117,1581520000
2000-10-30,10588.059570,10995.410156,10578.490234,10817.950195,10817.950195,1243280000
2000-11-06,10820.599609,11006.500000,10602.570313,10602.950195,10602.950195,1149510000
2000-11-13,10595.349609,10799.370117,10369.740234,10629.870117,10629.870117,1111910000
2000-11-20,10624.179688,10624.280273,10371.639648,10470.230469,10470.230469,687200000
2000-11-27,10479.330078,10646.169922,10292.389648,10373.540039,10373.540039,1337980000
2000-12-04,10377.330078,10917.299805,10319.309570,10712.910156,10712.910156,1390070000
2000-12-11,10719.360352,10915.400391,10434.589844,10434.959961,10434.959961,1406870000
2000-12-18,10433.339844,10784.580078,10299.209961,10635.559570,10635.559570,1360150000
2000-12-25,10638.209961,10917.679688,10597.639648,10787.990234,10787.990234,743760000
2001-01-01,10790.919922,11028.000000,10581.089844,10662.009766,10662.009766,1329470000
2001-01-08,10658.730469,10700.849609,10468.040039,10525.379883,10525.379883,1270380000
2001-01-15,10525.780273,10737.240234,10486.639648,10587.589844,10587.589844,1208550000
2001-01-22,10581.900391,10778.719727,10509.919922,10659.980469,10659.980469,1269120000
